Post ID,Platform,Engagement Type,User ID,Engagement Count,Post Date
613,LinkedIn,Share,1892,611,2018-07-11
614,LinkedIn,Like,2413,853,2024-06-03
615,LinkedIn,Share,4780,645,2023-11-29
616,Twitter,Comment,956,532,2022-01-20
617,Facebook,Share,405,773,2020-03-03
618,Facebook,Share,3253,478,2019-11-20
619,Twitter,Comment,1502,13,2023-06-06
620,LinkedIn,Share,678,671,2022-03-05
621,Twitter,Comment,1925,873,2021-12-28
622,Facebook,Like,225,689,2015-04-09
623,LinkedIn,Comment,3491,226,2015-11-26
624,Facebook,Comment,2836,911,2019-07-13
625,Twitter,Share,1198,392,2016-12-19
626,Instagram,Comment,972,29,2017-09-09
627,Twitter,Comment,860,327,2017-06-20
628,Facebook,Share,4559,418,2017-05-04
629,LinkedIn,Share,3280,27,2022-01-10
630,LinkedIn,Like,3006,914,2015-11-22
631,Facebook,Comment,4374,602,2024-01-04
632,LinkedIn,Comment,335,697,2018-05-23
633,Facebook,Share,3583,197,2016-09-10
634,Twitter,Like,2330,672,2018-06-02
635,Facebook,Share,28,750,2020-02-14
636,LinkedIn,Like,3937,363,2018-08-10
637,Instagram,Like,4600,584,2020-01-11
638,Instagram,Comment,1418,75,2019-02-11
639,Instagram,Share,2450,158,2017-09-24
640,Instagram,Like,326,381,2016-02-25
641,Instagram,Like,855,840,2020-11-10
642,Facebook,Share,3146,679,2024-08-18
643,Facebook,Comment,4969,294,2020-02-11
644,Facebook,Like,4964,12,2015-09-08
645,Instagram,Comment,1553,464,2018-08-13
646,Twitter,Share,1954,62,2019-07-02
647,Twitter,Comment,1333,504,2023-06-16
648,LinkedIn,Comment,1135,899,2022-11-20
649,Instagram,Comment,3397,138,2023-08-20
650,LinkedIn,Like,4844,119,2021-01-08
651,Instagram,Comment,2703,608,2024-05-01
652,Instagram,Share,2231,379,2021-10-25
653,Facebook,Share,2344,794,2017-12-17
654,Facebook,Like,2135,807,2020-09-30
655,LinkedIn,Like,1231,651,2017-06-19
656,Facebook,Share,1630,502,2015-05-30
657,LinkedIn,Share,3947,846,2019-11-06
658,Facebook,Like,410,77,2022-08-04
659,LinkedIn,Like,1969,687,2024-12-04
660,Facebook,Comment,4126,698,2017-08-05
661,LinkedIn,Like,1065,75,2015-08-01
662,LinkedIn,Like,3894,190,2020-05-18
663,Facebook,Comment,4497,24,2023-08-14
664,Facebook,Comment,4737,328,2023-04-05
665,Facebook,Share,3488,958,2016-12-21
666,Instagram,Like,46,958,2015-10-05
667,Instagram,Like,3838,412,2021-05-22
668,Facebook,Share,1715,453,2024-07-10
669,Twitter,Share,4799,133,2018-07-12
670,LinkedIn,Share,3129,93,2018-10-01
671,Facebook,Comment,3960,147,2016-04-28
672,Twitter,Share,1767,740,2016-02-19
673,Twitter,Share,4178,912,2023-05-06
674,Twitter,Share,3942,137,2020-10-11
675,Instagram,Share,3046,813,2016-03-03
676,Facebook,Share,541,503,2021-12-11
677,LinkedIn,Share,2015,683,2016-10-08
678,Facebook,Comment,3597,285,2020-03-24
679,Facebook,Like,3140,737,2019-09-04
680,Twitter,Like,1891,701,2022-11-09
681,Twitter,Share,3020,427,2022-04-08
682,LinkedIn,Share,2366,463,2020-08-02
683,Facebook,Like,3657,939,2020-02-06
684,Twitter,Share,2879,666,2020-06-30
685,Instagram,Like,3405,208,2024-10-04
686,Instagram,Like,3552,167,2015-08-10
687,Facebook,Like,2341,190,2016-07-08
688,Twitter,Share,2901,292,2022-03-16
689,LinkedIn,Like,2461,933,2021-09-20
690,Facebook,Comment,2665,524,2015-12-20
691,LinkedIn,Share,3062,503,2020-08-09
692,Twitter,Like,710,992,2021-07-09
693,LinkedIn,Comment,1164,991,2017-12-23
694,LinkedIn,Comment,1477,129,2024-07-28
695,Facebook,Share,1271,493,2018-11-19
696,Twitter,Like,4753,695,2021-01-22
697,LinkedIn,Like,1987,386,2023-05-12
698,Facebook,Share,2918,244,2015-03-05
699,Facebook,Like,2942,0,2015-05-01
700,Twitter,Share,3142,678,2024-12-10
701,Twitter,Comment,4180,223,2024-05-18
702,Twitter,Like,4964,507,2021-04-08
703,Twitter,Share,340,642,2020-11-12
704,Twitter,Like,2270,860,2023-06-14
705,Instagram,Like,320,687,2021-05-20
706,Facebook,Like,2400,680,2021-11-18
707,LinkedIn,Comment,253,932,2016-12-17
708,Twitter,Comment,621,597,2024-05-16
709,Twitter,Comment,2024,533,2018-08-02
710,Twitter,Share,425,974,2015-07-09
711,LinkedIn,Comment,183,476,2018-12-17
712,LinkedIn,Like,2968,854,2017-07-08
713,Twitter,Comment,494,38,2018-07-22
714,LinkedIn,Comment,2422,439,2020-01-12
715,LinkedIn,Like,4207,462,2023-04-14
716,Facebook,Comment,4037,909,2024-09-29
717,Facebook,Like,4803,161,2016-08-22
718,LinkedIn,Like,4297,334,2015-06-30
719,Twitter,Comment,1910,557,2019-10-23
720,Facebook,Like,4113,98,2018-03-03
721,Twitter,Like,4414,953,2015-03-17
722,Twitter,Comment,3590,521,2020-05-25
723,Facebook,Like,2999,311,2023-04-19
724,LinkedIn,Like,579,398,2024-12-04
725,Instagram,Like,4823,137,2020-10-23
726,LinkedIn,Share,700,160,2017-10-30
727,Twitter,Share,1487,35,2024-08-17
728,Facebook,Comment,3252,826,2018-12-09
729,Twitter,Share,4594,153,2024-08-14
730,Instagram,Comment,2179,491,2018-03-27
731,LinkedIn,Comment,2625,123,2017-01-17
732,Instagram,Share,136,181,2018-08-31
733,Instagram,Comment,787,669,2022-08-07
734,Twitter,Like,1224,35,2020-07-27
735,LinkedIn,Like,1214,391,2017-09-09
736,Facebook,Like,4047,551,2019-03-27
737,LinkedIn,Comment,4084,40,2021-04-07
738,Facebook,Comment,427,46,2019-12-17
739,Instagram,Comment,2611,104,2019-04-28
740,Facebook,Like,2701,698,2016-04-01
741,Facebook,Like,3064,656,2017-08-24
742,Facebook,Like,2361,941,2017-06-17
743,Instagram,Like,3710,509,2020-07-23
744,Twitter,Comment,2014,145,2020-03-05
745,Instagram,Like,3459,130,2021-03-05
746,LinkedIn,Like,753,342,2019-10-24
747,Twitter,Share,3364,712,2022-08-30
748,Twitter,Share,2602,328,2022-08-30
749,LinkedIn,Comment,4822,232,2021-04-29
750,Facebook,Like,4254,105,2016-04-21
751,Facebook,Comment,4652,301,2024-06-19
752,Instagram,Comment,1769,609,2024-12-23
753,Instagram,Like,2804,279,2018-08-20
754,Facebook,Comment,3355,937,2017-07-25
755,LinkedIn,Comment,39,620,2017-07-07
756,LinkedIn,Like,4261,351,2020-05-05
757,LinkedIn,Comment,1325,454,2021-01-18
758,Facebook,Comment,2558,710,2018-02-09
759,LinkedIn,Like,600,592,2024-07-03
760,Twitter,Like,2709,618,2018-05-09
761,Facebook,Like,2587,383,2024-02-06
762,Facebook,Like,3018,911,2020-04-16
763,Facebook,Like,3446,0,2024-01-12
764,Facebook,Comment,4346,485,2016-08-31
765,Twitter,Like,1217,435,2015-10-23
766,Twitter,Comment,3702,781,2021-11-30
767,Instagram,Share,4865,412,2015-11-13
768,Instagram,Comment,1833,776,2016-01-06
769,Twitter,Like,3960,683,2021-11-14
770,Twitter,Comment,1621,365,2018-06-07
771,Facebook,Share,1795,557,2018-03-31
772,Instagram,Share,2355,896,2022-10-28
773,LinkedIn,Like,3681,313,2017-06-16
774,Twitter,Comment,2766,727,2025-01-03
775,Twitter,Comment,839,144,2016-10-17
776,Twitter,Comment,3547,129,2015-10-16
777,Instagram,Comment,841,528,2016-01-30
778,Twitter,Share,2249,816,2020-01-20
779,Twitter,Share,1852,567,2022-10-14
780,Instagram,Share,707,3,2022-06-23
781,LinkedIn,Share,1030,99,2021-05-16
782,Twitter,Share,4504,463,2024-11-25
783,Instagram,Like,3960,717,2019-12-05
784,Facebook,Like,2138,931,2021-03-05
785,Instagram,Share,4513,158,2017-05-09
786,Twitter,Share,2290,932,2024-07-19
787,Twitter,Like,2574,533,2019-12-18
788,Facebook,Comment,870,510,2020-11-14
789,Facebook,Like,122,675,2020-06-26
790,Twitter,Like,4449,986,2017-02-06
791,Instagram,Comment,3216,473,2025-01-22
792,Instagram,Share,3264,179,2015-06-03
793,LinkedIn,Comment,3383,118,2016-09-05
794,Instagram,Comment,4650,584,2023-10-11
795,Facebook,Share,162,201,2021-04-20
796,Twitter,Share,753,14,2017-11-15
797,Twitter,Share,4444,461,2019-08-21
798,Facebook,Like,52,201,2020-05-12
799,Twitter,Like,4805,957,2022-04-15
800,LinkedIn,Like,2960,780,2016-01-29
801,LinkedIn,Comment,4679,843,2019-11-11
802,Facebook,Comment,1099,745,2015-07-02
803,Facebook,Comment,1403,643,2017-06-07
804,Instagram,Like,2129,871,2022-04-10
805,Facebook,Share,1688,440,2019-07-16
806,LinkedIn,Share,1124,891,2022-10-14
807,Facebook,Share,2922,257,2019-08-07
808,Facebook,Like,4419,467,2022-07-06
809,Instagram,Share,1404,520,2020-05-29
810,Twitter,Like,3523,692,2020-09-25
811,Facebook,Share,952,893,2018-02-08
812,Twitter,Share,1019,334,2022-09-26
813,LinkedIn,Like,3149,143,2020-05-20
814,Instagram,Like,3089,591,2018-10-07
815,Facebook,Like,4842,338,2018-02-19
816,Twitter,Like,4473,383,2018-01-30
817,LinkedIn,Comment,4332,681,2022-02-21
818,Instagram,Comment,4089,946,2023-12-27
819,Facebook,Share,953,184,2019-09-04
820,LinkedIn,Share,1494,369,2023-03-14
821,Facebook,Comment,2789,703,2021-02-15
822,Instagram,Share,1391,330,2016-02-09
823,LinkedIn,Comment,1737,716,2016-01-08
824,Facebook,Share,3441,810,2022-09-20
825,Twitter,Share,3057,139,2022-12-01
826,Twitter,Like,4767,151,2021-05-29
827,Instagram,Comment,1489,467,2023-03-05
828,LinkedIn,Comment,2168,633,2019-09-23
829,Facebook,Like,4113,680,2023-11-08
830,LinkedIn,Like,2870,947,2017-12-12
831,Facebook,Like,4423,339,2022-04-16
832,LinkedIn,Comment,901,347,2016-10-30
833,LinkedIn,Comment,3537,860,2020-08-26
834,LinkedIn,Share,3144,498,2018-01-14
835,Twitter,Like,2926,368,2015-05-28
836,Twitter,Share,3482,933,2015-06-21
837,Facebook,Share,685,38,2019-10-04
838,Facebook,Comment,203,695,2020-08-04
839,Facebook,Comment,1900,36,2020-10-20
840,Facebook,Like,1436,704,2016-02-29
841,Twitter,Like,1518,815,2019-03-13
842,Twitter,Share,2992,936,2023-07-04
843,Instagram,Comment,572,139,2018-05-17
844,Instagram,Comment,4295,622,2021-02-01
845,Instagram,Like,1589,277,2019-05-31
846,Instagram,Like,2442,151,2017-10-16
847,Instagram,Share,2397,869,2016-02-15
848,Facebook,Share,3097,978,2023-11-01
849,Facebook,Like,2513,198,2016-06-15
850,Instagram,Share,3300,804,2023-02-23
851,LinkedIn,Like,3651,392,2021-05-26
852,LinkedIn,Comment,3034,234,2021-05-16
853,Facebook,Comment,688,975,2020-02-13
854,Twitter,Comment,1579,373,2021-10-19
855,Instagram,Comment,4082,489,2020-10-27
856,Facebook,Comment,1235,584,2016-09-01
857,LinkedIn,Comment,517,847,2023-12-22
858,Instagram,Share,3267,897,2023-06-30
859,Twitter,Comment,334,274,2018-02-27
860,LinkedIn,Comment,4717,78,2024-10-12
861,Twitter,Share,961,319,2017-10-01
862,LinkedIn,Comment,1504,283,2016-03-26
863,Facebook,Share,3599,663,2021-11-07
864,Instagram,Share,4488,125,2020-07-20
865,LinkedIn,Like,1022,297,2018-03-23
866,Twitter,Share,2289,708,2015-06-29
867,Twitter,Like,1278,480,2023-02-08
868,Facebook,Share,4365,512,2015-07-03
869,Twitter,Comment,728,43,2019-08-24
870,Facebook,Comment,1611,335,2020-11-18
871,Facebook,Share,1729,602,2016-08-20
872,LinkedIn,Share,4172,585,2023-12-24
873,Instagram,Comment,1413,621,2016-11-29
874,Instagram,Like,4524,8,2017-07-10
875,Twitter,Comment,4434,927,2023-04-30
876,Twitter,Share,4485,433,2020-02-29
877,Twitter,Comment,4404,834,2021-06-19
878,Instagram,Comment,4428,669,2021-04-19
879,LinkedIn,Share,1561,165,2022-10-15
880,Instagram,Share,1396,894,2022-07-29
881,LinkedIn,Comment,1398,764,2021-01-24
882,Facebook,Share,2860,698,2019-10-15
883,Twitter,Comment,1424,414,2024-08-17
884,LinkedIn,Share,2570,955,2022-06-19
885,Twitter,Share,3958,925,2021-08-27
886,Facebook,Share,4048,775,2024-04-08
887,Facebook,Like,1068,579,2019-07-05
888,LinkedIn,Like,1391,380,2023-01-07
889,Twitter,Comment,3582,981,2020-08-25
890,Twitter,Like,325,268,2023-02-07
891,Facebook,Like,3560,559,2017-10-20
892,Facebook,Like,1208,36,2020-08-01
893,Instagram,Like,1047,166,2019-07-16
894,Twitter,Like,4861,670,2021-06-18
895,Facebook,Share,4034,590,2020-03-09
896,Facebook,Like,1268,8,2016-01-07
897,Facebook,Like,1288,203,2023-12-23
898,Twitter,Share,2920,713,2020-03-15
899,Twitter,Like,540,759,2018-06-09
900,Twitter,Like,1877,365,2023-09-01
901,LinkedIn,Comment,1008,845,2019-11-27
902,Facebook,Comment,3565,736,2016-10-24
903,Twitter,Like,3060,101,2019-05-30
904,Instagram,Share,4575,349,2017-12-31
905,Instagram,Comment,4524,682,2021-11-14
906,Facebook,Comment,975,978,2017-05-24
907,Facebook,Like,3794,918,2016-01-10
908,LinkedIn,Comment,2382,453,2015-05-23
909,LinkedIn,Share,4856,846,2016-11-09
910,LinkedIn,Like,4147,969,2017-08-12
911,LinkedIn,Like,4398,637,2015-09-29
912,Twitter,Share,2934,211,2023-04-25
913,Twitter,Like,2062,737,2022-02-14
914,Facebook,Comment,3279,969,2021-06-09
915,LinkedIn,Comment,3463,493,2018-03-13
916,Instagram,Like,4477,294,2017-08-02
917,LinkedIn,Comment,4711,843,2024-07-31
918,Twitter,Share,1813,434,2021-03-24
919,LinkedIn,Like,3839,650,2019-10-24
920,Twitter,Comment,2025,174,2019-08-22
921,Twitter,Share,1686,521,2018-05-28
922,Twitter,Comment,4466,733,2021-11-14
923,LinkedIn,Comment,3450,727,2024-03-09
924,Facebook,Share,4828,307,2016-03-13
925,Facebook,Comment,2122,59,2019-03-09
926,Twitter,Comment,120,998,2023-07-03
927,LinkedIn,Comment,4129,493,2024-09-16
928,Facebook,Comment,1410,225,2025-01-13
929,Facebook,Share,4821,353,2017-12-12
930,Twitter,Like,1125,515,2019-09-16
931,Facebook,Like,1188,72,2016-02-16
932,Instagram,Comment,409,305,2022-03-23
933,Twitter,Comment,4215,815,2021-07-29
934,Twitter,Share,1743,724,2024-04-07
935,Instagram,Like,154,93,2024-11-02
936,Facebook,Comment,4417,598,2021-03-19
937,LinkedIn,Comment,3460,575,2020-10-22
938,Instagram,Comment,4593,862,2016-10-05
939,Twitter,Share,2253,68,2015-10-02
940,LinkedIn,Like,1065,87,2023-08-25
941,Instagram,Share,4706,271,2017-06-23
942,Facebook,Share,4740,877,2018-10-07
943,Facebook,Like,2522,312,2023-07-04
944,Twitter,Share,2207,796,2021-05-14
945,Facebook,Like,3575,655,2020-08-13
946,Instagram,Like,4757,758,2020-07-28
947,Twitter,Comment,4446,140,2022-07-20
948,Facebook,Share,4445,117,2020-05-28
949,LinkedIn,Share,596,306,2019-12-26
950,Instagram,Like,1515,547,2018-07-07
951,Facebook,Comment,335,158,2020-01-25
952,Instagram,Like,3229,728,2016-01-10
953,Instagram,Share,4676,826,2020-03-30
954,Twitter,Share,3544,41,2020-06-06
955,Instagram,Comment,4607,609,2020-08-13
956,Instagram,Share,602,935,2023-10-22
957,Twitter,Like,4532,819,2024-02-16
958,Instagram,Share,604,191,2023-02-18
959,Instagram,Like,4787,355,2019-01-15
960,Instagram,Like,4298,610,2021-10-09
961,Instagram,Share,465,542,2019-03-09
962,Twitter,Like,3468,628,2019-02-16
963,Instagram,Share,4101,162,2018-09-04
964,Facebook,Share,1220,168,2017-02-28
965,LinkedIn,Like,3948,288,2022-03-22
966,Twitter,Like,4262,441,2015-08-19
967,LinkedIn,Comment,2367,881,2020-08-18
968,Twitter,Like,4753,451,2018-05-04
969,LinkedIn,Share,4897,33,2018-06-15
970,Instagram,Share,462,577,2015-06-26
971,Twitter,Like,1977,361,2015-11-04
972,Twitter,Comment,116,212,2019-09-08
973,Instagram,Comment,2766,463,2019-08-12
974,Instagram,Share,2514,590,2021-07-15
975,Instagram,Share,4997,854,2016-12-30
976,Instagram,Share,315,741,2020-07-31
977,Instagram,Share,940,596,2022-05-11
978,Instagram,Share,631,593,2018-10-29
979,Facebook,Like,499,789,2023-03-30
980,Instagram,Like,354,160,2017-02-17
981,Twitter,Share,1698,603,2020-03-12
982,Facebook,Like,31,67,2022-01-19
983,LinkedIn,Like,1792,222,2023-04-20
984,Facebook,Like,1458,949,2018-02-05
985,Instagram,Share,906,262,2021-12-31
986,Twitter,Like,3197,872,2021-05-05
987,Facebook,Comment,4717,276,2022-10-28
988,Instagram,Comment,2372,912,2019-09-08
989,Facebook,Comment,4359,956,2025-01-05
990,Facebook,Share,4491,118,2022-12-15
991,Instagram,Comment,4156,365,2024-11-03
992,LinkedIn,Like,1067,731,2024-12-15
993,Instagram,Like,3230,213,2021-09-28
994,Twitter,Comment,4830,75,2023-04-07
995,Facebook,Share,1521,178,2023-12-14
996,Facebook,Like,5000,469,2020-03-15
997,Facebook,Comment,4538,396,2016-02-22
998,Instagram,Comment,3786,48,2020-08-03
999,Facebook,Comment,1025,526,2021-06-18
1000,Twitter,Like,4365,1,2015-08-29
1001,LinkedIn,Like,1306,322,2015-08-24
1002,Instagram,Share,2665,701,2016-05-12
1003,Twitter,Like,996,20,2022-11-08
1004,Facebook,Comment,2385,100,2020-02-10
1005,Facebook,Comment,3631,534,2016-05-16
1006,LinkedIn,Comment,843,620,2017-01-28
1007,LinkedIn,Like,3742,470,2020-06-28
1008,Twitter,Comment,2931,985,2019-12-13
1009,LinkedIn,Comment,1073,822,2018-03-12
1010,Facebook,Share,3781,698,2017-10-05
1011,Facebook,Share,3688,94,2018-12-04
1012,Facebook,Like,922,287,2018-02-12
1013,Instagram,Comment,4054,85,2020-11-16
1014,Instagram,Comment,4423,349,2024-09-15
1015,Facebook,Share,7,460,2018-10-07
1016,Twitter,Like,3661,443,2023-06-25
1017,Twitter,Comment,3832,248,2018-07-17
1018,Twitter,Comment,2323,989,2024-09-30
1019,Facebook,Like,3676,829,2024-09-14
1020,Instagram,Like,508,301,2022-05-03
1021,Instagram,Like,4324,341,2021-03-19
1022,Twitter,Like,3602,507,2020-07-14
1023,LinkedIn,Comment,2850,112,2024-09-10
1024,Facebook,Like,4404,658,2016-12-08
1025,LinkedIn,Share,103,65,2020-02-07
1026,Instagram,Share,3158,773,2024-10-26
1027,Twitter,Share,4383,767,2021-02-18
1028,LinkedIn,Comment,2964,875,2024-10-29
1029,LinkedIn,Share,586,170,2017-05-12
1030,Instagram,Like,3336,434,2017-01-28
1031,Instagram,Comment,2015,21,2020-09-17
1032,LinkedIn,Like,1740,241,2023-12-12
1033,Instagram,Share,3184,768,2016-01-05
1034,Twitter,Comment,164,199,2020-10-10
1035,Instagram,Share,4196,669,2018-01-27
1036,Instagram,Like,2184,731,2017-08-05
1037,LinkedIn,Comment,4659,706,2020-12-09
1038,Instagram,Like,2413,402,2015-12-28
1039,Instagram,Comment,4977,21,2025-01-08
1040,LinkedIn,Comment,4966,651,2023-11-25
1041,Facebook,Share,4375,694,2022-03-15
1042,Instagram,Comment,1627,58,2018-10-09
1043,Twitter,Comment,613,260,2015-10-03
1044,Instagram,Share,369,84,2022-09-18
1045,LinkedIn,Share,1110,516,2020-11-08
1046,Facebook,Comment,3607,821,2017-03-18
1047,LinkedIn,Share,102,542,2017-06-04
1048,Instagram,Like,1276,893,2024-11-13
1049,Instagram,Share,4757,426,2015-04-27
1050,Facebook,Like,3529,70,2020-10-10
1051,Instagram,Share,2068,385,2017-12-29
1052,LinkedIn,Comment,2920,75,2017-08-19
1053,Twitter,Share,260,469,2021-06-12
1054,Instagram,Like,4404,12,2015-08-30
1055,Instagram,Share,2069,135,2017-11-26
1056,Facebook,Share,1060,968,2021-05-28
1057,LinkedIn,Comment,2443,678,2024-01-02
1058,Instagram,Like,3274,66,2015-04-17
1059,Facebook,Share,4649,482,2024-11-08
1060,Instagram,Comment,3271,169,2022-10-07
1061,Instagram,Share,1005,114,2020-04-29
1062,LinkedIn,Comment,4606,466,2023-03-19
1063,Twitter,Share,445,309,2015-06-21
1064,Facebook,Like,3621,237,2018-07-30
1065,Facebook,Share,2609,883,2019-07-26
1066,Facebook,Like,4914,304,2018-07-24
1067,Twitter,Comment,2347,381,2017-05-28
1068,Twitter,Share,4511,197,2024-07-14
1069,LinkedIn,Like,515,22,2019-09-04
1070,LinkedIn,Like,189,185,2018-07-15
1071,Facebook,Like,4595,616,2016-10-13
1072,Facebook,Comment,2563,324,2020-07-27
1073,Instagram,Comment,2329,617,2021-10-04
1074,LinkedIn,Comment,1296,709,2019-12-20
1075,Facebook,Like,2277,762,2023-09-03
1076,LinkedIn,Like,1796,450,2018-09-08
1077,Twitter,Like,3727,950,2018-10-05
1078,Facebook,Like,1669,560,2023-04-15
1079,Instagram,Share,576,499,2019-02-22
1080,LinkedIn,Comment,3785,966,2023-10-28
1081,Instagram,Comment,3381,673,2020-02-24
1082,LinkedIn,Like,746,482,2018-10-20
1083,Facebook,Like,2144,577,2020-05-16
1084,LinkedIn,Like,2315,661,2018-12-29
1085,LinkedIn,Share,1624,810,2018-06-21
1086,LinkedIn,Like,1802,447,2018-05-22
1087,Facebook,Share,2504,629,2015-09-20
1088,LinkedIn,Share,2349,935,2022-04-02
1089,Facebook,Comment,1323,966,2018-08-16
1090,Instagram,Like,2153,849,2022-05-25
1091,Twitter,Like,3685,952,2019-02-13
1092,LinkedIn,Comment,2634,997,2023-09-17
1093,Twitter,Comment,1223,58,2023-09-06
1094,Instagram,Comment,3700,422,2022-07-11
1095,Instagram,Share,3710,842,2015-02-28
1096,Instagram,Share,4993,728,2018-03-04
1097,LinkedIn,Share,2971,302,2023-02-12
1098,Instagram,Like,2009,451,2024-05-25
1099,Facebook,Share,571,203,2018-03-16
1100,LinkedIn,Like,3024,855,2022-04-28
1101,Instagram,Comment,1346,298,2019-03-30
1102,Instagram,Like,4774,43,2019-11-15
1103,LinkedIn,Like,1425,296,2019-05-28
1104,LinkedIn,Comment,4940,166,2023-01-18
1105,Twitter,Share,2090,773,2023-05-19
1106,Facebook,Like,2968,695,2016-06-27
1107,Instagram,Comment,4311,511,2016-04-08
1108,Twitter,Like,2201,485,2015-06-04
1109,Twitter,Comment,3171,828,2017-10-12
1110,Twitter,Comment,3394,790,2020-08-05
1111,LinkedIn,Like,4398,517,2016-12-22
1112,Instagram,Like,4036,803,2019-02-25
1113,Instagram,Share,1164,218,2016-10-25
1114,Twitter,Share,1873,560,2019-09-04
1115,Twitter,Share,4698,0,2016-06-28
1116,Facebook,Like,898,33,2021-11-15
1117,LinkedIn,Comment,4614,180,2016-03-13
1118,Facebook,Comment,4044,958,2015-03-09
1119,Facebook,Comment,4502,624,2016-08-16
1120,Twitter,Comment,1604,358,2022-09-05
1121,Instagram,Comment,4752,108,2022-02-14
1122,LinkedIn,Share,3867,251,2024-09-15
1123,Facebook,Share,3180,850,2019-10-03
1124,Twitter,Share,3600,428,2023-04-14
1125,Facebook,Comment,1055,264,2015-10-01
1126,Facebook,Share,3547,8,2018-05-04
1127,Instagram,Share,1003,124,2022-12-15
1128,Instagram,Comment,4600,721,2020-10-06
1129,Instagram,Comment,2928,16,2017-11-17
1130,Facebook,Like,4633,917,2019-01-13
1131,Twitter,Like,4823,257,2024-01-11
1132,Instagram,Like,3585,155,2015-05-19
1133,Twitter,Share,4134,801,2016-09-10
1134,LinkedIn,Share,1518,601,2023-01-30
1135,Facebook,Like,402,45,2022-02-25
1136,Facebook,Like,3517,966,2018-01-18
1137,Twitter,Like,4594,429,2024-01-11
1138,LinkedIn,Share,3023,768,2020-12-13
1139,Twitter,Like,1729,690,2022-12-20
1140,Instagram,Comment,3433,222,2017-10-28
1141,Twitter,Comment,4848,379,2025-01-25
1142,Instagram,Like,4699,267,2022-10-09
1143,Twitter,Comment,2773,790,2024-05-16
1144,Instagram,Share,3060,626,2020-07-12
1145,Instagram,Comment,3813,210,2018-03-16
1146,Facebook,Share,3438,856,2017-02-23
1147,Facebook,Like,1244,935,2019-07-03
1148,Instagram,Comment,1771,277,2020-09-29
1149,Facebook,Comment,3306,89,2022-04-06
1150,LinkedIn,Comment,640,930,2017-06-22
1151,LinkedIn,Like,3025,947,2022-10-12
